FECHA,VEHICULO_VICTIMA,SEXO,EDAD_VICTIMA,GRAVEDAD,DIA_SEMANA
2021-10-28,CICLISTA,MASCULINO,,SD,3
2021-10-31,SD,MASCULINO,,SD,6
2021-10-31,SD,FEMENINO,,SD,6
2021-11-03,CICLISTA,FEMENINO,,SD,2
2021-11-04,MOTO,MASCULINO,,SD,3
2021-11-04,MOTO,MASCULINO,,SD,3
2021-11-04,CICLISTA,FEMENINO,,SD,3
2021-11-05,CICLISTA,FEMENINO,,SD,4
2021-11-05,CICLISTA,MASCULINO,,SD,4
2021-11-05,CICLISTA,SD,SD,SD,4
2021-11-10,PEATON,MASCULINO,,SD,2
2021-11-10,CICLISTA,MASCULINO,,SD,2
2021-11-11,CICLISTA,MASCULINO,,SD,3
2021-11-12,CICLISTA,MASCULINO,,SD,4
2021-11-14,MOTO,MASCULINO,,SD,6
2021-11-14,SD,FEMENINO,,GRAVE,6
2021-11-15,CICLISTA,MASCULINO,,SD,0
2021-11-16,PEATON,SD,SD,SD,1
2021-11-17,MOTO,MASCULINO,,SD,2
2021-11-17,CICLISTA,MASCULINO,,SD,2
2021-11-17,MOTO,MASCULINO,,SD,2
2021-11-17,MOTO,MASCULINO,,SD,2
2021-11-18,CICLISTA,FEMENINO,,SD,3
2021-11-23,MOTO,MASCULINO,,SD,1
2021-11-25,MOTO,MASCULINO,,SD,3
2021-11-26,PEATON,FEMENINO,,SD,4
2021-12-02,CICLISTA,MASCULINO,,SD,3
2021-12-05,SD,FEMENINO,,SD,6
2021-12-07,SD,FEMENINO,,SD,1
2021-12-07,UTILITARIO,MASCULINO,,SD,1
2021-12-07,UTILITARIO,MASCULINO,,SD,1
2021-12-07,UTILITARIO,MASCULINO,,SD,1
2021-12-10,MOTO,MASCULINO,,GRAVE,4
2021-12-11,MOTO,MASCULINO,,SD,5
2021-12-15,PEATON,FEMENINO,,SD,2
2021-12-16,CICLISTA,MASCULINO,,SD,3
2021-01-08,MOTO,MASCULINO,,SD,4
2021-01-10,PEATON,MASCULINO,SD,GRAVE,6
2021-01-27,MOTO,MASCULINO,,SD,2
2021-02-02,CICLISTA,SD,SD,SD,1
2021-02-02,MOTO,SD,SD,SD,1
2021-02-02,MOTO,FEMENINO,,SD,1
2021-02-10,TRANSPORTE PUBLICO,MASCULINO,,SD,2
2021-02-16,MOTO,MASCULINO,,SD,1
2021-02-17,MOTO,MASCULINO,,SD,2
2021-02-23,TRANSPORTE PUBLICO,FEMENINO,,SD,1
2021-02-24,AUTO,SD,SD,SD,2
2021-02-24,MOTO,FEMENINO,,SD,2
2021-02-25,MOTO,FEMENINO,,SD,3
2021-02-27,CICLISTA,FEMENINO,,SD,5
2021-02-27,CICLISTA,MASCULINO,,SD,5
2021-02-27,CICLISTA,FEMENINO,,SD,5
2021-03-02,MOTO,MASCULINO,,SD,1
2021-03-05,MOTO,MASCULINO,,SD,4
2021-03-10,MOTO,MASCULINO,,SD,2
2021-03-10,MOTO,MASCULINO,,SD,2
2021-03-10,MOTO,MASCULINO,,SD,2
2021-03-11,MOTO,MASCULINO,,SD,3
2021-03-12,MOTO,MASCULINO,,SD,4
2021-03-12,MOTO,MASCULINO,,SD,4
2021-03-15,MOTO,MASCULINO,,SD,0
2021-03-17,AUTO,FEMENINO,,SD,2
2021-03-17,AUTO,MASCULINO,SD,SD,2
2021-03-29,AUTO,SD,SD,SD,0
2021-03-29,AUTO,FEMENINO,,SD,0
2021-03-29,AUTO,FEMENINO,,SD,0
2021-04-08,PEATON,MASCULINO,,SD,3
2021-04-13,MOTO,MASCULINO,,GRAVE,1
2021-04-13,MOTO,MASCULINO,,SD,1
2021-04-13,MOTO,MASCULINO,,SD,1
2021-04-15,CICLISTA,SD,SD,SD,3
2021-04-19,PEATON,MASCULINO,,SD,0
2021-04-23,PEATON,MASCULINO,,SD,4
2021-04-30,CICLISTA,FEMENINO,,SD,4
2021-05-31,AUTO,MASCULINO,,GRAVE,0
2021-06-04,CICLISTA,MASCULINO,,SD,4
2021-06-12,MOTO,MASCULINO,,SD,5
2021-06-15,MOTO,MASCULINO,,SD,1
2021-06-19,PEATON,MASCULINO,SD,SD,5
2021-06-20,MOTO,MASCULINO,,SD,6
2021-06-24,MOTO,MASCULINO,,SD,3
2021-06-26,CICLISTA,MASCULINO,,GRAVE,5
2021-06-28,MOTO,SD,SD,SD,0
2021-06-28,MOTO,MASCULINO,,SD,0
2021-06-29,MOTO,MASCULINO,,SD,1
2021-07-03,MOTO,FEMENINO,,SD,5
2021-07-08,PEATON,MASCULINO,SD,SD,3
2021-07-14,MOTO,MASCULINO,,SD,2
2021-07-16,CICLISTA,MASCULINO,,SD,4
2021-08-03,MOTO,MASCULINO,,SD,1
2021-08-04,MOTO,MASCULINO,,SD,2
2021-08-07,TRANSPORTE PUBLICO,FEMENINO,,SD,5
2021-08-09,SD,FEMENINO,,SD,0
2021-08-11,CICLISTA,MASCULINO,,SD,2
2021-08-19,SD,FEMENINO,,SD,3
2021-08-20,MOTO,FEMENINO,,SD,4
2021-08-20,MOTO,MASCULINO,,SD,4
2021-08-22,AUTO,FEMENINO,,SD,6
2021-08-23,CICLISTA,MASCULINO,,SD,0
2021-08-28,PEATON,FEMENINO,,SD,5
2021-09-01,MOTO,FEMENINO,,SD,2
2021-09-02,CICLISTA,FEMENINO,,SD,3
2021-09-13,MOTO,MASCULINO,,SD,0
2021-09-16,CICLISTA,MASCULINO,SD,SD,3
2021-09-19,MOTO,MASCULINO,,SD,6
2021-09-24,MOTO,MASCULINO,,SD,4
2021-09-25,AUTO,FEMENINO,,SD,5
2021-10-05,TAXI,MASCULINO,,SD,1
2021-10-14,MOTO,SD,SD,SD,3
2021-10-20,SD,FEMENINO,,SD,2
2021-10-20,SD,FEMENINO,,SD,2
2021-10-22,PEATON,MASCULINO,,GRAVE,4
2021-10-25,CICLISTA,MASCULINO,,SD,0
2021-10-30,MOTO,MASCULINO,,SD,5
2021-11-01,PEATON,MASCULINO,,SD,0
2021-11-05,CICLISTA,FEMENINO,,GRAVE,4
2021-11-05,CICLISTA,MASCULINO,,SD,4
2021-11-06,MOTO,FEMENINO,,SD,5
2021-11-09,MOTO,MASCULINO,,SD,1
2021-11-09,MOTO,MASCULINO,,SD,1
2021-11-11,CICLISTA,SD,SD,SD,3
2021-11-11,CICLISTA,MASCULINO,,SD,3
2021-11-12,CICLISTA,MASCULINO,,SD,4
2021-11-12,PEATON,FEMENINO,,SD,4
2021-11-12,PEATON,MASCULINO,,SD,4
2021-11-12,PEATON,MASCULINO,,SD,4
2021-11-14,AUTO,FEMENINO,,SD,6
2021-11-18,MOVIL,SD,SD,SD,3
2021-11-18,MOVIL,SD,SD,SD,3
2021-11-18,MOVIL,MASCULINO,,SD,3
2021-11-18,TRANSPORTE PUBLICO,FEMENINO,,SD,3
2021-11-25,MOTO,FEMENINO,,GRAVE,3
2021-12-04,CICLISTA,FEMENINO,,SD,5
2021-12-06,MOTO,MASCULINO,,SD,0
2021-12-09,MOTO,MASCULINO,,SD,3
2021-12-17,MOTO,MASCULINO,,SD,4
2021-12-17,MOTO,MASCULINO,,SD,4
2021-12-17,MOTO,FEMENINO,,SD,4
2021-12-17,PEATON,SD,SD,SD,4
2021-12-20,AUTO,FEMENINO,,SD,0
2021-12-22,MOTO,FEMENINO,,SD,2
2021-02-27,MOTO,FEMENINO,,SD,5
2021-03-17,PEATON,FEMENINO,,SD,2
2021-03-24,MOTO,MASCULINO,,SD,2
2021-03-24,SD,MASCULINO,,SD,2
2021-03-27,MOTO,MASCULINO,,SD,5
2021-03-28,MOTO,MASCULINO,SD,SD,6
2021-04-01,CICLISTA,MASCULINO,SD,SD,3
2021-04-10,PEATON,FEMENINO,,SD,5
2021-04-13,CICLISTA,MASCULINO,,SD,1
2021-04-13,CICLISTA,FEMENINO,,SD,1
2021-04-15,MOTO,MASCULINO,,SD,3
2021-04-16,MOTO,MASCULINO,,SD,4
2021-04-17,MOVIL,FEMENINO,,SD,5
2021-04-18,MOVIL,SD,SD,SD,6
2021-04-18,MOVIL,FEMENINO,,SD,6
2021-04-20,TAXI,MASCULINO,,SD,1
2021-04-20,TAXI,FEMENINO,,SD,1
2021-04-20,TAXI,MASCULINO,,SD,1
2021-04-21,SD,MASCULINO,,SD,2
2021-04-22,MOVIL,MASCULINO,,SD,3
2021-04-22,MOVIL,MASCULINO,,SD,3
2021-04-22,MOVIL,FEMENINO,,SD,3
2021-04-22,MOVIL,MASCULINO,,SD,3
2021-04-24,MOTO,MASCULINO,,SD,5
2021-04-27,SD,MASCULINO,,SD,1
2021-04-29,MOTO,MASCULINO,,GRAVE,3
2021-05-07,SD,SD,SD,SD,4
2021-06-05,MOTO,MASCULINO,,SD,5
2021-06-07,SD,MASCULINO,,SD,0
2021-06-09,CICLISTA,MASCULINO,,SD,2
2021-06-22,MOTO,MASCULINO,SD,SD,1
2021-06-26,MOTO,MASCULINO,,SD,5
2021-06-27,SD,MASCULINO,,SD,6
2021-06-28,MOTO,MASCULINO,,SD,0
2021-06-29,SD,MASCULINO,,SD,1
2021-07-06,PEATON,FEMENINO,,SD,1
2021-07-06,CICLISTA,MASCULINO,,SD,1
2021-07-20,MOTO,MASCULINO,,SD,1
2021-07-21,PEATON,MASCULINO,,SD,2
2021-07-22,MOTO,MASCULINO,,SD,3
2021-07-24,MOTO,FEMENINO,,SD,5
2021-07-25,MOTO,MASCULINO,,SD,6
2021-07-27,SD,FEMENINO,,SD,1
2021-07-27,SD,MASCULINO,,SD,1
2021-07-27,PEATON,MASCULINO,,GRAVE,1
2021-07-30,SD,MASCULINO,,SD,4
2021-08-11,SD,FEMENINO,,SD,2
2021-08-18,SD,MASCULINO,,SD,2
2021-08-18,SD,FEMENINO,,SD,2
2021-08-20,CICLISTA,MASCULINO,,SD,4
2021-08-30,SD,MASCULINO,,SD,0
2021-08-31,TRANSPORTE PUBLICO,FEMENINO,,SD,1
2021-09-04,SD,FEMENINO,,SD,5
2021-09-05,MOTO,MASCULINO,,SD,6
2021-09-11,SD,MASCULINO,,SD,5
2021-09-13,SD,MASCULINO,,SD,0
2021-09-14,SD,FEMENINO,,SD,1
2021-09-20,SD,MASCULINO,,SD,0
2021-09-21,MOTO,FEMENINO,,SD,1
2021-09-22,SD,MASCULINO,,SD,2
2021-09-27,SD,FEMENINO,,SD,0
2021-10-07,SD,MASCULINO,,SD,3
2021-10-18,SD,MASCULINO,,SD,0
2021-10-19,SD,FEMENINO,,SD,1
2021-10-21,SD,MASCULINO,,SD,3
2021-10-22,SD,MASCULINO,,SD,4
2021-10-23,MOTO,MASCULINO,,SD,5
2021-10-31,SD,MASCULINO,,SD,6
2021-11-01,TRANSPORTE PUBLICO,FEMENINO,,SD,0
2021-11-01,TRANSPORTE PUBLICO,FEMENINO,,SD,0
2021-11-03,SD,MASCULINO,,SD,2
2021-11-03,SD,MASCULINO,,SD,2
2021-11-04,TRANSPORTE PUBLICO,MASCULINO,,SD,3
2021-11-04,TRANSPORTE PUBLICO,FEMENINO,,SD,3
2021-11-08,MOTO,MASCULINO,,SD,0
2021-11-08,MOTO,MASCULINO,,SD,0
2021-11-08,MOTO,MASCULINO,,SD,0
2021-11-08,MOTO,SD,SD,SD,0
2021-11-09,CICLISTA,MASCULINO,,SD,1
2021-11-12,CICLISTA,MASCULINO,,SD,4
2021-11-15,MOTO,MASCULINO,,GRAVE,0
2021-11-17,PEATON,MASCULINO,,GRAVE,2
2021-11-25,MOTO,MASCULINO,,SD,3
2021-11-26,SD,MASCULINO,,GRAVE,4
2021-12-04,SD,MASCULINO,,SD,5
2021-12-06,CICLISTA,FEMENINO,,SD,0
2021-12-09,MOTO,FEMENINO,SD,SD,3
2021-12-15,PEATON,FEMENINO,,GRAVE,2
2021-12-15,PEATON,SD,SD,SD,2
2021-12-15,SD,MASCULINO,,SD,2
2021-12-15,SD,MASCULINO,,SD,2
2021-12-17,CICLISTA,FEMENINO,,SD,4
2021-12-17,SD,SD,SD,SD,4
2021-12-18,SD,MASCULINO,,SD,5
2021-12-20,CICLISTA,MASCULINO,,SD,0
2021-12-22,PEATON,FEMENINO,,SD,2
2021-12-24,SD,MASCULINO,,SD,4
2021-12-30,SD,FEMENINO,,SD,3
2021-12-31,SD,MASCULINO,,SD,4
2021-02-08,UTILITARIO,MASCULINO,,SD,0
2021-02-26,UTILITARIO,MASCULINO,,SD,4
2021-03-03,MOTO,MASCULINO,,SD,2
2021-04-01,MOTO,MASCULINO,,SD,3
2021-04-01,MOTO,FEMENINO,,SD,3
2021-04-01,MOTO,FEMENINO,,SD,3
2021-04-24,PEATON,MASCULINO,,SD,5
2021-04-26,MOTO,MASCULINO,,SD,0
2021-05-13,SD,SD,SD,SD,3
2021-05-19,SD,SD,SD,SD,2
2021-05-29,SD,SD,SD,SD,5
2021-06-12,UTILITARIO,MASCULINO,,SD,5
2021-06-17,CICLISTA,FEMENINO,,SD,3
2021-06-17,CICLISTA,FEMENINO,,SD,3
2021-06-20,AUTO,MASCULINO,,SD,6
2021-06-28,MOTO,MASCULINO,,SD,0
2021-06-28,SD,SD,SD,SD,0
2021-06-28,PEATON,FEMENINO,,SD,0
2021-06-30,MOTO,MASCULINO,,SD,2
2021-07-02,MOTO,MASCULINO,,SD,4
2021-07-03,MOTO,FEMENINO,,SD,5
2021-07-05,PEATON,FEMENINO,,SD,0
2021-07-05,TRANSPORTE PUBLICO,FEMENINO,,SD,0
2021-07-07,MOTO,MASCULINO,SD,SD,2
2021-07-08,AUTO,MASCULINO,,SD,3
2021-07-13,PEATON,FEMENINO,,SD,1
2021-07-19,TAXI,FEMENINO,,SD,0
2021-07-22,AUTO,FEMENINO,,SD,3
2021-07-23,AUTO,SD,SD,SD,4
2021-07-23,AUTO,MASCULINO,,SD,4
2021-08-05,SD,MASCULINO,,GRAVE,3
2021-08-07,SD,MASCULINO,,SD,5
2021-08-11,SD,MASCULINO,,SD,2
2021-08-11,SD,FEMENINO,,SD,2
2021-08-12,SD,MASCULINO,,SD,3
2021-08-14,SD,MASCULINO,,SD,5
2021-08-17,SD,MASCULINO,,SD,1
2021-08-18,SD,MASCULINO,,SD,2
2021-08-20,SD,MASCULINO,SD,SD,4
2021-08-20,SD,FEMENINO,SD,SD,4
2021-08-24,SD,SD,SD,SD,1
2021-08-25,SD,MASCULINO,,SD,2
2021-09-02,SD,MASCULINO,,SD,3
2021-09-04,SD,MASCULINO,,SD,5
2021-09-05,SD,SD,SD,SD,6
2021-09-08,SD,MASCULINO,SD,SD,2
2021-09-09,SD,FEMENINO,,SD,3
2021-09-15,SD,MASCULINO,,SD,2
2021-09-19,SD,MASCULINO,,SD,6
2021-09-21,SD,MASCULINO,,SD,1
2021-09-24,AUTO,SD,SD,SD,4
2021-09-24,AUTO,MASCULINO,,SD,4
2021-09-28,SD,MASCULINO,,SD,1
2021-10-01,SD,SD,SD,SD,4
2021-10-01,SD,MASCULINO,,SD,4
2021-10-13,SD,SD,SD,SD,2
2021-10-13,SD,FEMENINO,,SD,2
2021-10-14,SD,MASCULINO,,SD,3
2021-10-18,MOTO,MASCULINO,,SD,0
2021-10-18,MOTO,FEMENINO,,SD,0
2021-10-19,SD,FEMENINO,,SD,1
2021-10-21,SD,MASCULINO,,SD,3
2021-10-22,SD,MASCULINO,SD,SD,4
2021-10-30,SD,FEMENINO,,SD,5
2021-10-30,SD,FEMENINO,,SD,5
2021-11-06,MOTO,MASCULINO,,GRAVE,5
2021-11-06,MOTO,MASCULINO,SD,SD,5
2021-11-19,SD,MASCULINO,,SD,4
2021-11-23,TRANSPORTE PUBLICO,FEMENINO,,SD,1
2021-11-27,CICLISTA,MASCULINO,,SD,5
2021-12-02,SD,MASCULINO,,SD,3
2021-12-09,SD,MASCULINO,,SD,3
2021-12-14,SD,FEMENINO,,SD,1
2021-12-15,SD,MASCULINO,,SD,2
2021-12-15,SD,MASCULINO,,SD,2
2021-12-18,SD,FEMENINO,,SD,5
2021-12-20,SD,SD,SD,SD,0
2021-12-21,SD,FEMENINO,,SD,1
2021-12-30,SD,MASCULINO,,SD,3
2021-01-11,MOTO,MASCULINO,,SD,0
2021-01-14,CICLISTA,FEMENINO,,SD,3
2021-01-15,AUTO,FEMENINO,,SD,4
2021-01-15,PEATON,SD,SD,SD,4
2021-01-18,MOTO,SD,SD,SD,0
2021-01-21,MOTO,SD,SD,SD,3
2021-02-03,PEATON,FEMENINO,,SD,2
2021-02-12,MOTO,SD,SD,SD,4
2021-02-12,MOTO,FEMENINO,,SD,4
2021-02-12,MOTO,MASCULINO,,SD,4
2021-02-13,PEATON,FEMENINO,,SD,5
2021-02-11,CICLISTA,MASCULINO,,SD,3
2021-02-16,AUTO,MASCULINO,,SD,1
2021-02-19,CICLISTA,MASCULINO,,SD,4
2021-02-21,TRANSPORTE PUBLICO,FEMENINO,SD,SD,6
2021-02-21,TRANSPORTE PUBLICO,MASCULINO,,SD,6
2021-02-21,TRANSPORTE PUBLICO,FEMENINO,,SD,6
2021-02-21,TRANSPORTE PUBLICO,MASCULINO,,SD,6
2021-02-22,MOTO,MASCULINO,,GRAVE,0
2021-01-25,CICLISTA,MASCULINO,,SD,0
2021-02-26,MOTO,MASCULINO,,SD,4
2021-02-26,CICLISTA,FEMENINO,,SD,4
2021-03-08,PEATON,MASCULINO,,SD,0
2021-03-11,MOTO,MASCULINO,,GRAVE,3
2021-03-12,PEATON,SD,SD,SD,4
2021-03-13,MOTO,MASCULINO,,SD,5
2021-03-13,MOTO,MASCULINO,,SD,5
2021-03-19,SD,MASCULINO,,SD,4
2021-03-22,CICLISTA,MASCULINO,,GRAVE,0
2021-03-30,PEATON,FEMENINO,,SD,1
2021-04-01,MOTO,MASCULINO,,SD,3
2021-04-03,TRANSPORTE PUBLICO,FEMENINO,,GRAVE,5
2021-04-09,SD,FEMENINO,,SD,4
2021-04-09,SD,FEMENINO,,SD,4
2021-04-09,MOTO,MASCULINO,,GRAVE,4
2021-04-09,MOTO,SD,SD,SD,4
2021-04-09,MOTO,MASCULINO,,SD,4
2021-04-18,TRANSPORTE PUBLICO,FEMENINO,,SD,6
2021-04-28,SD,MASCULINO,,SD,2
2021-04-30,CICLISTA,MASCULINO,,SD,4
2021-05-13,SD,SD,SD,SD,3
2021-06-04,MOTO,MASCULINO,,GRAVE,4
2021-06-07,TRANSPORTE PUBLICO,FEMENINO,,SD,0
2021-06-09,TRANSPORTE PUBLICO,MASCULINO,,SD,2
2021-06-13,CICLISTA,MASCULINO,SD,SD,6
2021-06-14,AUTO,MASCULINO,,SD,0
2021-06-14,AUTO,MASCULINO,,SD,0
2021-06-14,AUTO,MASCULINO,,SD,0
2021-06-17,MOTO,MASCULINO,,SD,3
2021-06-22,TRANSPORTE PUBLICO,MASCULINO,,SD,1
2021-06-22,MOTO,SD,SD,SD,1
2021-06-24,TAXI,MASCULINO,,SD,3
2021-07-13,PEATON,MASCULINO,,SD,1
2021-07-15,MOTO,MASCULINO,,SD,3
2021-07-17,PEATON,MASCULINO,,SD,5
2021-07-19,PEATON,MASCULINO,,GRAVE,0
2021-07-22,MOTO,MASCULINO,SD,SD,3
2021-07-23,MOTO,FEMENINO,,SD,4
2021-07-27,MOTO,MASCULINO,,SD,1
2021-08-03,AUTO,MASCULINO,,SD,1
2021-08-03,SD,MASCULINO,,SD,1
2021-08-04,MOTO,MASCULINO,,SD,2
2021-08-13,SD,MASCULINO,,SD,4
2021-08-13,SD,FEMENINO,,SD,4
2021-08-14,AUTO,FEMENINO,,SD,5
2021-08-16,SD,MASCULINO,,SD,0
2021-08-17,SD,MASCULINO,,SD,1
2021-08-18,SD,MASCULINO,,SD,2
2021-08-23,AUTO,SD,SD,SD,0
2021-08-24,SD,FEMENINO,SD,SD,1
2021-08-27,CICLISTA,MASCULINO,,SD,4
2021-09-06,TAXI,FEMENINO,,SD,0
2021-09-06,TAXI,SD,SD,SD,0
2021-09-06,MOTO,MASCULINO,,SD,0
2021-09-06,SD,FEMENINO,,SD,0
2021-09-06,MOTO,MASCULINO,,SD,0
2021-09-09,PEATON,FEMENINO,,SD,3
2021-09-09,PEATON,MASCULINO,,SD,3
2021-09-09,UTILITARIO,MASCULINO,,SD,3
2021-09-09,UTILITARIO,MASCULINO,,SD,3
2021-09-10,CICLISTA,MASCULINO,,SD,4
2021-09-10,AUTO,MASCULINO,,SD,4
2021-09-10,AUTO,MASCULINO,,SD,4
2021-09-14,MOTO,MASCULINO,,SD,1
2021-09-16,SD,MASCULINO,,SD,3
2021-09-17,SD,MASCULINO,,SD,4
2021-09-28,MOTO,SD,SD,SD,1
2021-09-28,MOTO,MASCULINO,,SD,1
2021-10-03,SD,MASCULINO,,SD,6
2021-10-04,SD,FEMENINO,,SD,0
2021-10-07,SD,MASCULINO,,SD,3
2021-10-12,SD,MASCULINO,,SD,1
2021-10-13,MOTO,MASCULINO,,SD,2
2021-10-19,SD,MASCULINO,,SD,1
2021-10-19,SD,FEMENINO,,SD,1
2021-10-24,SD,FEMENINO,,SD,6
2021-11-10,PEATON,MASCULINO,,SD,2
2021-11-15,TRANSPORTE PUBLICO,SD,SD,SD,0
2021-11-19,AUTO,MASCULINO,,SD,4
2021-11-19,CICLISTA,MASCULINO,,SD,4
2021-12-01,PEATON,MASCULINO,SD,SD,2
2021-12-02,SD,FEMENINO,,SD,3
2021-12-07,SD,FEMENINO,,SD,1
2021-12-07,SD,FEMENINO,,SD,1
2021-12-07,SD,MASCULINO,,SD,1
2021-12-07,SD,FEMENINO,,SD,1
2021-12-07,SD,MASCULINO,,SD,1
2021-12-07,SD,FEMENINO,,SD,1
2021-12-16,SD,FEMENINO,,SD,3
2021-12-17,AUTO,FEMENINO,,SD,4
2021-12-19,SD,MASCULINO,,GRAVE,6
2021-12-26,SD,MASCULINO,,SD,6
2021-12-30,SD,MASCULINO,,SD,3
2021-12-31,MOTO,MASCULINO,,SD,4
2021-01-01,PEATON,MASCULINO,,SD,4
2021-01-11,AUTO,MASCULINO,,SD,0
2021-01-24,CICLISTA,MASCULINO,,SD,6
2021-02-05,PEATON,SD,SD,SD,4
2021-02-08,MOTO,SD,SD,SD,0
2021-02-24,MOTO,MASCULINO,,SD,2
2021-03-02,AUTO,MASCULINO,,SD,1
2021-03-02,MOTO,MASCULINO,,SD,1
2021-03-05,CICLISTA,SD,SD,SD,4
2021-03-12,AUTO,MASCULINO,,SD,4
2021-03-15,MOTO,MASCULINO,,SD,0
2021-03-30,MOTO,MASCULINO,,SD,1
2021-04-05,MOTO,MASCULINO,,SD,0
2021-04-06,PEATON,FEMENINO,,GRAVE,1
2021-04-19,UTILITARIO,MASCULINO,,SD,0
2021-04-26,CICLISTA,MASCULINO,,SD,0
2021-04-30,SD,MASCULINO,,SD,4
2021-04-30,CICLISTA,MASCULINO,,SD,4
2021-05-16,SD,SD,SD,SD,6
2021-06-04,AUTO,FEMENINO,,SD,4
2021-06-11,CICLISTA,MASCULINO,,SD,4
2021-06-11,CICLISTA,FEMENINO,,SD,4
2021-07-15,MOTO,FEMENINO,,SD,3
2021-07-21,MOTO,MASCULINO,,SD,2
2021-08-06,CICLISTA,MASCULINO,,SD,4
2021-08-13,SD,SD,SD,SD,4
2021-08-17,AUTO,MASCULINO,,SD,1
2021-08-21,AUTO,MASCULINO,,SD,5
2021-08-24,PEATON,FEMENINO,,SD,1
2021-08-26,CICLISTA,MASCULINO,,SD,3
2021-08-26,PEATON,FEMENINO,,SD,3
2021-08-25,TRANSPORTE PUBLICO,MASCULINO,,SD,2
2021-08-30,PEATON,FEMENINO,,SD,0
2021-09-12,AUTO,FEMENINO,,GRAVE,6
2021-09-18,TRANSPORTE PUBLICO,MASCULINO,,SD,5
2021-09-18,TRANSPORTE PUBLICO,FEMENINO,,SD,5
2021-09-18,TRANSPORTE PUBLICO,FEMENINO,,SD,5
2021-09-18,TRANSPORTE PUBLICO,FEMENINO,,SD,5
2021-09-22,UTILITARIO,SD,SD,SD,2
2021-09-22,UTILITARIO,SD,SD,SD,2
2021-09-22,UTILITARIO,SD,SD,SD,2
2021-09-22,UTILITARIO,MASCULINO,,SD,2
2021-10-07,SD,MASCULINO,,SD,3
2021-10-07,SD,MASCULINO,,SD,3
2021-10-08,TRANSPORTE PUBLICO,FEMENINO,,SD,4
2021-10-16,SD,SD,SD,SD,5
2021-10-20,PEATON,MASCULINO,,SD,2
2021-11-03,MOTO,MASCULINO,,SD,2
2021-11-03,SD,MASCULINO,,SD,2
2021-11-09,MOTO,MASCULINO,,SD,1
2021-11-13,MOTO,MASCULINO,,SD,5
2021-11-13,MOTO,FEMENINO,,SD,5
2021-11-17,MOTO,FEMENINO,,SD,2
2021-11-20,SD,MASCULINO,,SD,5
2021-11-29,PEATON,MASCULINO,,SD,0
2021-12-04,CICLISTA,MASCULINO,,SD,5
2021-12-09,CICLISTA,MASCULINO,,SD,3
2021-12-09,MOTO,FEMENINO,,SD,3
2021-12-09,MOTO,MASCULINO,,SD,3
2021-12-09,MOTO,MASCULINO,,SD,3
2021-12-09,TRANSPORTE PUBLICO,FEMENINO,,SD,3
2021-12-15,PEATON,FEMENINO,,SD,2
2021-12-15,PEATON,FEMENINO,,SD,2
2021-12-18,SD,MASCULINO,,SD,5
2021-12-21,SD,MASCULINO,,SD,1
2021-12-21,SD,MASCULINO,,SD,1
2021-12-23,SD,MASCULINO,,SD,3
2021-01-22,MOTO,MASCULINO,,SD,4
2021-01-24,AUTO,MASCULINO,,GRAVE,6
2021-02-05,MOTO,MASCULINO,,SD,4
2021-02-11,PEATON,FEMENINO,,SD,3
2021-02-11,MOTO,MASCULINO,,SD,3
2021-08-07,PEATON,MASCULINO,,SD,5
2021-08-09,AUTO,MASCULINO,,GRAVE,0
2021-08-09,AUTO,SD,SD,SD,0
2021-08-09,AUTO,FEMENINO,,SD,0
2021-08-09,AUTO,MASCULINO,,SD,0
2021-08-09,AUTO,MASCULINO,,SD,0
2021-08-09,AUTO,SD,SD,SD,0
2021-08-13,PEATON,MASCULINO,,SD,4
2021-08-27,CICLISTA,FEMENINO,,SD,4
2021-08-30,TRANSPORTE PUBLICO,FEMENINO,,SD,0
2021-09-07,SD,FEMENINO,,SD,1
2021-09-12,MOTO,MASCULINO,,SD,6
2021-09-12,MOTO,FEMENINO,,SD,6
2021-09-17,SD,MASCULINO,,SD,4
2021-09-23,SD,FEMENINO,,SD,3
2021-09-27,SD,FEMENINO,,SD,0
2021-10-06,SD,MASCULINO,,SD,2
2021-10-12,MOTO,MASCULINO,,SD,1
2021-10-19,SD,MASCULINO,,SD,1
2021-10-28,SD,FEMENINO,,SD,3
2021-10-28,UTILITARIO,FEMENINO,,SD,3
2021-10-28,UTILITARIO,FEMENINO,,SD,3
2021-10-28,UTILITARIO,MASCULINO,,SD,3
2021-11-02,PEATON,MASCULINO,,GRAVE,1
2021-11-08,MOTO,MASCULINO,,SD,0
2021-11-25,PEATON,MASCULINO,,SD,3
2021-12-01,MOTO,MASCULINO,,SD,2
2021-12-01,SD,MASCULINO,,SD,2
2021-12-09,SD,MASCULINO,,SD,3
2021-12-13,MOTO,MASCULINO,,SD,0
2021-12-13,SD,FEMENINO,,SD,0
2021-12-15,UTILITARIO,MASCULINO,,GRAVE,2
2021-12-15,UTILITARIO,MASCULINO,,SD,2
2021-12-15,UTILITARIO,FEMENINO,,SD,2
2021-12-15,UTILITARIO,SD,SD,SD,2
2021-12-15,UTILITARIO,MASCULINO,,SD,2
2021-12-15,UTILITARIO,MASCULINO,,SD,2
2021-12-15,UTILITARIO,FEMENINO,,SD,2
2021-12-15,UTILITARIO,FEMENINO,,SD,2
2021-12-18,MONOPATIN,MASCULINO,,SD,5
2021-12-24,SD,MASCULINO,,SD,4
2021-12-27,SD,FEMENINO,,SD,0
2021-12-28,SD,MASCULINO,,GRAVE,1
