n_victimas,fecha,hora,comuna,tipo_calle,longitud,latutid,victima,acusado,gravedad
1,2021-10-09,,10,AVENIDA,-58.488911827310,-34.627163753794,SD,SD,SD
1,2021-10-09,,7,CALLE,-58.441551821963,-34.640532594535,SD,SD,GRAVE
1,2021-10-09,,1,AVENIDA,-58.363238257207,-34.598060588464,PEATON,AUTO,SD
1,2021-10-09,,8,GRAL PAZ,-58.468282058433,-34.700220178794,SD,SD,SD
1,2021-10-09,,3,CALLE,-58.393638990924,-34.623810880292,AUTO,TAXI,SD
1,2021-10-09,,7,CALLE,-58.436593403139,-34.636873688791,SD,SD,SD
2,2021-10-10,,1,AVENIDA,-58.370137866175,-34.607341405670,TRANSPORTE PUBLICO,SD,SD
5,2021-10-10,,7,AVENIDA,-58.470254651874,-34.629851841552,SD,SD,SD
1,2021-10-10,,13,CALLE,-58.453377720622,-34.573455277273,TRANSPORTE PUBLICO,AUTO,GRAVE
1,2021-10-10,,13,CALLE,-58.450913899431,-34.552943129995,SD,SD,SD
1,2021-10-10,,14,AVENIDA,-58.427484552009,-34.559183506327,MOTO,AUTO,SD
4,2021-10-10,,SD,SD,SD,SD,TAXI,CAMIONETA,SD
1,2021-10-10,,12,AVENIDA,-58.474324507853,-34.558913819253,MOTO,AUTO,SD
3,2021-10-10,,10,CALLE,-58.490211390934,-34.621740665266,SD,SD,SD
1,2021-10-10,,9,GRAL PAZ,-58.529091341015,-34.638867266056,SD,SD,SD
1,2021-10-10,,3,CALLE,-58.391678444630,-34.616877620055,SD,SD,SD
3,2021-10-11,,15,AVENIDA,-58.431221198890,-34.593539366486,AUTO,TAXI,SD
1,2021-10-11,,3,AVENIDA,-58.402173162117,-34.623779257788,SD,SD,SD
1,2021-10-11,,3,CALLE,-58.398373321425,-34.603303857467,SD,SD,SD
1,2021-10-11,,3,CALLE,-58.405300111116,-34.599769546764,SD,SD,SD
1,2021-10-11,,5,CALLE,-58.415937969111,-34.627873311829,TRANSPORTE PUBLICO,AUTO,SD
1,2021-10-11,,7,AVENIDA,-58.434576041673,-34.653008079276,MOTO,CAMIONETA,SD
1,2021-10-11,,3,CALLE,-58.406645111502,-34.604412361122,SD,SD,SD
1,2021-10-11,,5,AVENIDA,-58.418827276769,-34.625831630512,MOTO,AUTO,SD
1,2021-10-11,,5,CALLE,-58.421033330307,-34.629657680528,SD,SD,SD
1,2021-10-11,,4,AVENIDA,-58.379419267011,-34.642106236028,SD,SD,SD
1,2021-10-12,,SD,SD,SD,SD,MOTO,AUTO,GRAVE
1,2021-10-12,,SD,SD,SD,SD,AUTO,OBJETO FIJO,GRAVE
1,2021-10-12,,4,AVENIDA,-58.370066099103,-34.650987707069,MOTO,AUTO,SD
1,2021-10-12,,7,AVENIDA,-58.426214483753,-34.629393575635,MOTO,AUTO,SD
2,2021-10-12,,4,SD,-58.391882,-34.629944,SD,SD,SD
1,2021-10-12,,10,AVENIDA,-58.494852422579,-34.629534457407,SD,SD,SD
5,2021-10-12,,7,AVENIDA,-58.472377976878,-34.631461291725,SD,SD,SD
1,2021-10-12,,7,AVENIDA,-58.468143826940,-34.633528299811,SD,SD,SD
1,2021-10-12,,10,CALLE,-58.524946285982,-34.619012531613,MOTO,CAMIONETA,SD
1,2021-10-12,,9,CALLE,-58.491426113732,-34.645847954704,MOTO,AUTO,SD
1,2021-10-12,,8,AVENIDA,-58.443509789252,-34.669126821904,PEATON,TRANSPORTE PUBLICO,SD
1,2021-10-12,,8,CALLE,-58.481452272375,-34.689220953248,SD,SD,SD
1,2021-10-12,,1,AVENIDA,-58.381944215831,-34.609088246224,SD,SD,SD
1,2021-10-12,,5,CALLE,-58.414932563740,-34.599599728340,SD,SD,SD
2,2021-10-12,,3,CALLE,-58.392197237965,-34.605646223512,SD,SD,SD
1,2021-10-12,,1,AVENIDA,-58.381136675759,-34.617653238781,SD,SD,SD
1,2021-10-12,,7,CALLE,-58.427830818442,-34.634149316343,SD,SD,SD
1,2021-10-12,,4,AVENIDA,-58.422816272177,-34.642824242514,SD,SD,SD
1,2021-10-12,,14,AVENIDA,-58.424989611008,-34.574556239745,AUTO,AUTO,SD
3,2021-10-12,,13,CALLE,-58.453356663945,-34.550473316702,SD,SD,SD
1,2021-10-12,,14,AVENIDA,-58.440487337541,-34.586155100595,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2021-10-13,,1,CALLE,-58.380978922316,-34.603668578495,SD,SD,SD
2,2021-10-13,,15,AVENIDA,-58.460528353503,-34.578294757671,MOTO,MOTO,SD
1,2021-10-13,,5,CALLE,-58.414811645552,-34.621484896304,SD,SD,SD
1,2021-10-13,,15,CALLE,-58.495567030782,-34.595825692324,MOTO,AUTO,SD
1,2021-10-13,,7,AVENIDA,-58.471615877326,-34.625761506028,SD,SD,SD
1,2021-10-13,,4,AVENIDA,-58.421125476042,-34.644853686208,MOTO,CAMION,SD
1,2021-10-13,,5,AVENIDA,-58.420956632980,-34.603174416241,SD,SD,SD
1,2021-10-13,,13,CALLE,-58.462130428284,-34.563809348290,SD,AUTO,SD
1,2021-10-13,,10,CALLE,-58.500163462778,-34.633939393796,SD,SD,SD
1,2021-10-13,,5,CALLE,-58.418348859039,-34.615122887096,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2021-10-13,,11,CALLE,-58.519339140240,-34.618396637089,SD,SD,SD
1,2021-10-13,,5,CALLE,-58.413185929676,-34.604136838533,PEATON,AUTO,SD
1,2021-10-13,,3,AVENIDA,-58.402173162117,-34.623779257788,SD,SD,SD
1,2021-10-13,,3,AVENIDA,-58.402321052448,-34.624100837902,SD,SD,SD
1,2021-10-13,,2,CALLE,-58.388252111402,-34.597296864953,SD,SD,SD
1,2021-10-13,,14,CALLE,-58.432747055252,-34.566442110091,MOTO,AUTO,SD
1,2021-10-13,,4,CALLE,-58.371404584348,-34.638256723248,SD,SD,SD
2,2021-10-14,,13,AVENIDA,-58.463641300906,-34.554664546964,PEATON,SD,SD
1,2021-10-14,,1,CALLE,-58.369615775392,-34.609983509327,MOTO,SD,SD
1,2021-10-14,,7,AVENIDA,-58.431885417265,-34.638120818056,SD,SD,SD
1,2021-10-14,,12,GRAL PAZ,-58.509976049364,-34.572510722512,SD,SD,SD
1,2021-10-14,,1,AVENIDA,-58.370277706342,-34.605361234911,MOTO,CAMIONETA,SD
1,2021-10-14,,5,CALLE,-58.413180721766,-34.629525115039,SD,SD,SD
1,2021-10-14,,3,CALLE,-58.400042169631,-34.618602476232,PEATON,AUTO,SD
1,2021-10-14,,SD,SD,SD,SD,SD,SD,SD
3,2021-10-14,,14,AVENIDA,-58.416918334142,-34.581756798512,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2021-10-14,,8,GRAL PAZ,-58.479767858452,-34.691531969258,MOTO,AUTO,SD
1,2021-10-14,,15,AVENIDA,-58.432360384273,-34.592781338162,MOTO,AUTO,SD
1,2021-10-14,,1,AVENIDA,-58.365797312904,-34.615449007150,CAMIONETA,AUTO,SD
1,2021-10-14,,1,AVENIDA,-58.377585321110,-34.612850030324,MOTO,SD,SD
1,2021-10-14,,2,AVENIDA,-58.401218501734,-34.583881146510,PEATON,AUTO,SD
1,2021-10-14,,9,AVENIDA,-58.499794377598,-34.649107100494,MOTO,AUTO,SD
1,2021-10-14,,3,CALLE,-58.394945673971,-34.608157688907,SD,SD,SD
2,2021-10-14,,15,CALLE,-58.431915189665,-34.597968421501,TRANSPORTE PUBLICO,CAMIONETA,SD
1,2021-10-14,,1,CALLE,-58.380428245663,-34.614190321762,SD,SD,SD
1,2021-10-14,,15,CALLE,-58.449437176116,-34.597254193929,MOTO,AUTO,SD
1,2021-10-14,,15,AVENIDA,-58.449517167238,-34.589889291989,MOTO,AUTO,SD
1,2021-10-14,,6,AVENIDA,-58.430475627150,-34.608724541498,SD,SD,SD
1,2021-10-14,,10,AVENIDA,-58.484938287509,-34.629811242204,SD,SD,SD
2,2021-10-14,,1,CALLE,-58.381139657127,-34.597643382297,SD,SD,SD
1,2021-10-14,,5,CALLE,-58.418355577062,-34.605280559191,SD,SD,SD
1,2021-10-14,,15,CALLE,-58.491412649648,-34.586471561384,MOTO,AUTO,SD
1,2021-10-14,,1,AVENIDA,-58.367369142298,-34.601629382221,MOTO,CAMIONETA,SD
1,2021-10-14,,14,CALLE,-58.423532076874,-34.576794549577,PEATON,AUTO,SD
1,2021-10-14,,12,AVENIDA,-58.495347128174,-34.572276610868,MOTO,SD,SD
1,2021-10-14,,6,CALLE,-58.440746814838,-34.618734822091,PEATON,AUTO,SD
1,2021-10-14,,9,AVENIDA,-58.496978183868,-34.666938926094,SD,SD,SD
1,2021-10-14,,SD,SD,SD,SD,SD,SD,SD
1,2021-10-14,,SD,SD,SD,SD,SD,SD,SD
2,2021-10-15,,10,AVENIDA,-58.488476073634,-34.626054184274,SD,SD,SD
1,2021-10-15,,9,CALLE,-58.501300148312,-34.668204427351,MOTO,CAMION,GRAVE
1,2021-10-15,,9,CALLE,-58.471872592295,-34.649922700467,MOTO,SD,SD
2,2021-10-15,,1,AVENIDA,-58.384151283283,-34.604033701826,SD,SD,SD
1,2021-10-15,,14,AVENIDA,-58.435702984175,-34.586070756449,AUTO,SD,SD
3,2021-10-15,,11,CALLE,-58.495472741001,-34.603732248475,MIXTO,AUTO,SD
5,2021-10-15,,15,CALLE,-58.471119860138,-34.577788144073,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2021-10-15,,3,AVENIDA,-58.406032175589,-34.608839602994,SD,SD,SD
1,2021-10-15,,5,AVENIDA,-58.418475051806,-34.611021317880,SD,SD,SD
1,2021-10-15,,4,AVENIDA,-58.389884669089,-34.640203842159,MOTO,CAMIONETA,SD
1,2021-10-15,,11,GRAL PAZ,-58.521694224294,-34.594716402862,SD,SD,SD
1,2021-10-15,,13,CALLE,-58.466783795603,-34.535002649404,MOTO,CAMIONETA,SD
1,2021-10-15,,SD,SD,SD,SD,PEATON,AUTO,SD
1,2021-10-15,,1,AVENIDA,-58.387291016691,-34.609454868387,SD,SD,SD
1,2021-10-15,,6,AVENIDA,-58.441021247292,-34.626496795059,SD,SD,SD
1,2021-10-15,,2,AVENIDA,-58.398752870111,-34.588389031329,PEATON,TRANSPORTE PUBLICO,SD
1,2021-10-15,,2,CALLE,-58.411742285752,-34.596882534358,SD,SD,SD
1,2021-10-15,,13,CALLE,-58.447239755106,-34.577722031432,PEATON,AUTO,SD
1,2021-10-15,,6,CALLE,-58.440808403397,-34.615145683518,MOTO,AUTO,SD
2,2021-10-15,,11,AVENIDA,-58.518080653356,-34.609729701062,SD,SD,SD
2,2021-10-15,,7,CALLE,-58.459707995185,-34.643786691850,SD,SD,SD
2,2021-10-15,,15,AVENIDA,-58.440704408429,-34.592266610454,MOTO,SD,GRAVE
1,2021-10-15,,13,CALLE,-58.463257015564,-34.551819999550,SD,SD,SD
1,2021-10-15,,13,AVENIDA,-58.463733003934,-34.556082773496,MOTO,AUTO,SD
1,2021-10-15,,9,AVENIDA,-58.484080006863,-34.648159023174,SD,SD,SD
1,2021-10-15,,12,CALLE,-58.491041816531,-34.582881158948,PEATON,MOTO,SD
1,2021-10-15,,13,AVENIDA,-58.454790677008,-34.560730966956,SD,SD,SD
1,2021-10-15,,14,AVENIDA,-58.404366016572,-34.567267806801,MOTO,CAMIONETA,SD
1,2021-10-15,,12,AVENIDA,-58.509930461176,-34.56919739421,CAMIONETA,AUTO,SD
3,2021-10-16,,7,AVENIDA,-58.457602562074,-34.629980635886,SD,SD,SD
1,2021-10-16,,7,AVENIDA,-58.452302970392,-34.639792974926,SD,SD,SD
1,2021-10-16,,9,CALLE,-58.485018496340,-34.656764411745,AUTO,AUTO,SD
1,2021-10-16,,7,AVENIDA,-58.425981428843,-34.630450698797,PEATON,AUTO,GRAVE
1,2021-10-16,,7,CALLE,-58.471195867061,-34.634118865716,SD,SD,SD
1,2021-10-16,,9,AVENIDA,-58.490335924130,-34.648756674402,SD,SD,SD
1,2021-10-16,,4,CALLE,-58.409527952513,-34.631202974605,MOTO,AUTO,SD
1,2021-10-16,,3,AVENIDA,-58.399105700633,-34.609697998098,SD,SD,SD
1,2021-10-16,,1,CALLE,-58.390386050042,-34.615628106349,SD,SD,SD
1,2021-10-16,,1,CALLE,-58.383883827624,-34.601451527324,SD,SD,SD
1,2021-10-16,,4,AVENIDA,-58.420496431628,-34.650364987800,SD,SD,SD
1,2021-10-16,,8,AVENIDA,-58.455786485389,-34.670603884973,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2021-10-16,,11,AVENIDA,-58.515370912795,-34.590359251363,SD,SD,SD
1,2021-10-16,,15,CALLE,-58.485959203606,-34.58317707296,SD,AUTO,SD
1,2021-10-16,,4,AVENIDA,-58.363396060930,-34.630434093023,SD,SD,SD
1,2021-10-16,,12,GRAL PAZ,-58.514523479634,-34.581597623470,SD,SD,SD
1,2021-10-16,,3,CALLE,-58.396782679965,-34.604532807459,SD,SD,SD
1,2021-10-16,,9,CALLE,-58.472944410903,-34.655405110953,AUTO,AUTO,SD
1,2021-10-16,,13,AVENIDA,-58.450687296532,-34.579683583356,MOTO,AUTO,SD
1,2021-10-16,,2,AVENIDA,-58.392916391342,-34.590936270693,PEATON,AUTO,SD
1,2021-10-16,,1,CALLE,-58.381638658327,-34.628233918773,SD,SD,SD
1,2021-10-16,,5,AVENIDA,-58.412880124791,-34.624877928052,SD,SD,SD
1,2021-10-17,,9,CALLE,-58.506262582251,-34.662756909160,SD,SD,SD
1,2021-10-17,,SD,SD,SD,SD,PEATON,AUTO,GRAVE
1,2021-10-17,,2,CALLE,-58.394769197334,-34.597269047949,SD,SD,SD
2,2021-10-17,,10,AVENIDA,-58.498961158773,-34.641732344742,AUTO,AUTO,SD
1,2021-10-17,,15,CALLE,-58.471119860138,-34.577788144073,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2021-10-17,,13,CALLE,-58.462762943252,-34.561394652385,MOTO,AUTO,SD
1,2021-10-17,,7,AVENIDA,-58.433121803182,-34.641895530063,SD,SD,SD
1,2021-10-17,,11,AVENIDA,-58.482425316216,-34.623119017220,SD,SD,SD
4,2021-10-17,,4,AVENIDA,-58.412350792404,-34.640887838079,AUTO,AUTO,SD
1,2021-10-17,,12,CALLE,-58.503772461392,-34.561386937042,SD,SD,SD
2,2021-10-17,,10,AVENIDA,-58.495698208322,-34.630107805598,MOTO,SD,SD
1,2021-10-17,,1,AVENIDA,-58.381542009623,-34.609063850489,SD,SD,SD
1,2021-10-17,,8,CALLE,-58.468189202358,-34.673771681462,SD,SD,SD
1,2021-10-17,,13,AVENIDA,-58.448061922714,-34.547080136644,SD,SD,SD
1,2021-10-17,,8,CALLE,-58.491707439529,-34.674195020284,SD,SD,SD
1,2021-10-17,,7,AVENIDA,-58.461971709202,-34.650147317161,PEATON,TRANSPORTE PUBLICO,GRAVE
2,2021-10-17,,12,GRAL PAZ,-58.489410426249,-34.545961537757,SD,SD,SD
2,2021-10-17,,2,AVENIDA,-58.391722021172,-34.584756384741,SD,SD,SD
1,2021-10-17,,3,CALLE,-58.393644295897,-34.608595822453,SD,SD,SD
1,2021-10-17,,7,AVENIDA,-58.431312240631,-34.650355487706,SD,SD,SD
1,2021-10-17,,14,AVENIDA,-58.419415191705,-34.579866701013,SD,SD,SD
2,2021-10-18,,9,GRAL PAZ,-58.529848867600,-34.641787314923,SD,SD,SD
3,2021-10-18,,4,CALLE,-58.396260947598,-34.630365659915,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,SD
1,2021-10-18,,9,CALLE,-58.495540314205,-34.656237009927,AUTO,AUTO,SD
2,2021-10-18,,8,AVENIDA,-58.467790104846,-34.695819900256,TRANSPORTE PUBLICO,SD,SD
1,2021-10-18,,5,CALLE,-58.414692943106,-34.625266455239,SD,SD,SD
1,2021-10-18,,1,CALLE,-58.387437512981,-34.621106847619,PEATON,AUTO,SD
1,2021-10-18,,8,CALLE,-58.484401281445,-34.680841522126,SD,SD,SD
1,2021-10-18,,11,AVENIDA,-58.479821115745,-34.613422268970,SD,SD,SD
1,2021-10-18,,5,CALLE,-58.418347911916,-34.616658457962,PEATON,AUTO,SD
1,2021-10-18,,1,AVENIDA,-58.381542009623,-34.609063850489,SD,SD,SD
1,2021-10-18,,5,CALLE,-58.412965122537,-34.632016319623,SD,SD,SD
1,2021-10-18,,3,AVENIDA,-58.405472227484,-34.604562939849,SD,SD,SD
1,2021-10-18,,9,CALLE,-58.521137938816,-34.644514443748,SD,SD,SD
1,2021-10-18,,1,AVENIDA,-58.371484166735,-34.598416724897,SD,SD,SD
2,2021-10-18,,14,AVENIDA,-58.407609254846,-34.574505180286,AUTO,AUTO,SD
1,2021-10-18,,2,AVENIDA,-58.398726105316,-34.599759625061,SD,SD,SD
1,2021-10-18,,9,CALLE,-58.507923613066,-34.656090077734,PEATON,AUTO,SD
1,2021-10-18,,11,AVENIDA,-58.479821115745,-34.613422268970,SD,SD,GRAVE
1,2021-10-18,,15,AVENIDA,-58.460528353503,-34.578294757671,MOTO,CAMIONETA,SD
2,2021-10-18,,5,AVENIDA,-58.416511867917,-34.620976130709,SD,SD,SD
1,2021-10-18,,8,GRAL PAZ,-58.486326407392,-34.684698351864,MOTO,CAMIONETA,SD
1,2021-10-18,,6,AVENIDA,-58.436216002993,-34.608640964342,SD,SD,SD
1,2021-10-18,,2,AVENIDA,-58.395861202859,-34.588553386007,SD,SD,SD
1,2021-10-18,,3,AVENIDA,-58.405456598622,-34.629183242344,SD,SD,SD
2,2021-10-18,,3,AVENIDA,-58.409254545037,-34.620022345225,MOTO,AUTO,SD
1,2021-10-18,,4,AVENIDA,-58.416345182217,-34.658500942109,SD,SD,SD
1,2021-10-18,,1,AVENIDA,-58.384303708703,-34.595591850161,SD,SD,SD
1,2021-10-18,,9,CALLE,-58.512957709437,-34.645854186482,SD,SD,SD
1,2021-10-19,,1,AVENIDA,-58.372026211813,-34.597179426894,SD,SD,SD
1,2021-10-19,,14,AVENIDA,-58.432968962363,-34.565518531929,MOTO,CAMIONETA,SD
1,2021-10-19,,2,CALLE,-58.411718838898,-34.592932240145,SD,SD,SD
1,2021-10-19,,9,AVENIDA,-58.474175983057,-34.661261415376,SD,SD,SD
1,2021-10-19,,1,AVENIDA,-58.381041666429,-34.619756510062,MOTO,AUTO,SD
1,2021-10-19,,9,CALLE,-58.527168473297,-34.638343917302,SD,SD,SD
5,2021-10-19,,SD,SD,SD,SD,AUTO,CAMION,SD
1,2021-10-19,,3,CALLE,-58.400183978427,-34.626170313854,SD,SD,SD
1,2021-10-19,,12,AVENIDA,-58.492542766374,-34.581593108757,MOTO,AUTO,SD
1,2021-10-19,,13,AVENIDA,-58.458889245980,-34.567545621061,MOTO,OTRO,SD
1,2021-10-19,,4,CALLE,-58.376078757817,-34.645129479168,SD,SD,SD
1,2021-10-19,,14,AVENIDA,-58.414063327644,-34.586403950731,PEATON,CAMION,SD
1,2021-10-19,,2,CALLE,-58.404399952251,-34.588522338574,SD,SD,SD
1,2021-10-19,,7,AVENIDA,-58.470209293851,-34.629433806873,AUTO,CAMION,SD
1,2021-10-19,,11,CALLE,-58.481696346574,-34.620114762128,SD,SD,SD
1,2021-10-19,,3,AVENIDA,-58.410348956136,-34.610438687577,SD,SD,GRAVE
1,2021-10-19,,SD,SD,SD,SD,AUTO,AUTO,SD
3,2021-10-19,,12,GRAL PAZ,-58.500738109269,-34.549795102200,AUTO,SD,SD
1,2021-10-19,,1,CALLE,-58.383219889690,-34.613232807534,SD,SD,GRAVE
1,2021-10-19,,3,CALLE,-58.408352606459,-34.608883931790,SD,SD,SD
1,2021-10-19,,14,AVENIDA,-58.433432472638,-34.572668348838,MOTO,TRANSPORTE PUBLICO,SD
2,2021-10-19,,4,AVENIDA,-58.429844160054,-34.650297558133,SD,SD,SD
1,2021-10-19,,5,AVENIDA,-58.413825828227,-34.620750772449,MOTO,AUTO,SD
1,2021-10-19,,4,CALLE,-58.395617659650,-34.632748004769,MOTO,AUTO,SD
1,2021-10-19,,3,AVENIDA,-58.401784216745,-34.609886634114,PEATON,CAMION,SD
1,2021-10-19,,12,CALLE,-58.471216586931,-34.562481814984,SD,SD,SD
1,2021-10-19,,11,CALLE,-58.479483078744,-34.616312473541,SD,SD,SD
1,2021-10-19,,3,AVENIDA,-58.391434573837,-34.623987209139,SD,SD,SD
1,2021-10-19,,6,CALLE,-58.440061412848,-34.613585261044,SD,SD,SD
1,2021-10-19,,7,CALLE,-58.467963159550,-34.634457345360,SD,SD,SD
1,2021-10-19,,1,AVENIDA,-58.382092717442,-34.599069467290,TAXI,SD,SD
1,2021-10-19,,SD,SD,SD,SD,SD,SD,SD
1,2021-10-20,,15,AVENIDA,-58.450768435285,-34.588690532901,SD,AUTO,SD
1,2021-10-20,,7,AVENIDA,-58.464112158783,-34.629250688037,SD,SD,SD
1,2021-10-20,,15,AVENIDA,-58.460021423167,-34.604094690829,SD,CAMIONETA,SD
1,2021-10-20,,14,AVENIDA,-58.428873150178,-34.593283385814,PEATON,AUTO,SD
2,2021-10-20,,7,AVENIDA,-58.434576041673,-34.653008079276,AUTO,TRANSPORTE PUBLICO,SD
1,2021-10-20,,1,AVENIDA,-58.381932343475,-34.601384141356,SD,SD,SD
1,2021-10-20,,SD,SD,SD,SD,MOTO,AUTO,SD
2,2021-10-20,,14,AVENIDA,-58.417960799494,-34.566738743252,MOTO,AUTO,SD
1,2021-10-20,,9,AVENIDA,-58.473030190875,-34.649640083016,MOTO,AUTO,SD
1,2021-10-20,,1,CALLE,-58.381932343475,-34.601384141356,SD,SD,SD
1,2021-10-20,,1,CALLE,-58.381230755265,-34.615278061222,SD,SD,SD
1,2021-10-20,,9,AVENIDA,-58.521787246978,-34.639078337147,SD,SD,SD
1,2021-10-20,,14,CALLE,-58.445424257966,-34.567051916838,MOTO,TAXI,SD
1,2021-10-20,,3,CALLE,-58.403414631538,-34.603859293628,SD,SD,SD
1,2021-10-20,,13,CALLE,-58.461891780709,-34.564891132450,SD,SD,SD
1,2021-10-20,,7,CALLE,-58.445553193099,-34.633298244525,MOTO,AUTO,SD
1,2021-10-20,,13,AVENIDA,-58.445375088905,-34.570848185216,MOTO,MOTO,SD
1,2021-10-20,,15,CALLE,-58.444749565538,-34.599753681225,SD,SD,SD
1,2021-10-20,,8,CALLE,-58.482805361437,-34.68668950151,SD,SD,SD
1,2021-10-20,,1,CALLE,-58.382067762753,-34.611162480456,SD,SD,SD
1,2021-10-20,,14,AVENIDA,-58.409458451651,-34.569008891598,SD,SD,SD
1,2021-10-20,,7,AVENIDA,-58.454570235933,-34.643478482734,SD,SD,GRAVE
1,2021-10-20,,3,AVENIDA,-58.411675151743,-34.610715392251,SD,SD,SD
1,2021-10-20,,2,AVENIDA,-58.399934023983,-34.585025013901,SD,SD,SD
1,2021-10-20,,1,CALLE,-58.388972712955,-34.614695058461,SD,SD,SD
1,2021-10-20,,4,AVENIDA,-58.363396060930,-34.630434093023,PEATON,AUTO,SD
1,2021-10-20,,5,AVENIDA,-58.414469394867,-34.610735551189,SD,SD,SD
1,2021-10-20,,3,CALLE,-58.410236402572,-34.611567738521,SD,SD,SD
1,2021-10-20,,5,AVENIDA,-58.431071055330,-34.602163970664,MOTO,SD,SD
1,2021-10-20,,5,CALLE,-58.420499278114,-34.621271049124,SD,SD,SD
1,2021-10-20,,7,CALLE,-58.446152328663,-34.638274216958,SD,SD,SD
1,2021-10-20,,SD,SD,SD,SD,SD,SD,SD
1,2021-10-20,,SD,SD,SD,SD,SD,SD,SD
1,2021-10-20,,SD,SD,SD,SD,AUTO,SD,SD
1,2021-10-21,,14,CALLE,-58.402787081221,-34.574276331189,SD,TAXI,SD
1,2021-10-21,,4,AVENIDA,-58.390355812819,-34.634122872141,PEATON,TAXI,SD
1,2021-10-21,,3,CALLE,-58.394498857934,-34.620544921846,SD,SD,SD
1,2021-10-21,,7,CALLE,-58.474914450884,-34.625915734913,SD,SD,SD
2,2021-10-21,,15,AVENIDA,-58.465885550469,-34.576440359801,TAXI,AUTO,SD
1,2021-10-21,,7,CALLE,-58.437924113652,-34.636025715270,SD,SD,SD
2,2021-10-21,,8,GRAL PAZ,-58.495283340551,-34.678784640700,SD,SD,SD
1,2021-10-21,,3,CALLE,-58.395928300929,-34.619561834631,SD,SD,SD
4,2021-10-21,,7,AVENIDA,-58.458552627262,-34.639532530914,TAXI,AUTO,SD
1,2021-10-21,,10,CALLE,-58.525721098743,-34.621259066027,MOTO,SD,SD
1,2021-10-21,,13,AVENIDA,-58.455065406364,-34.563927318148,SD,SD,GRAVE
1,2021-10-21,,13,CALLE,-58.452010995160,-34.577947851993,SD,SD,SD
1,2021-10-21,,1,AVENIDA,-58.378458563118,-34.580387830153,SD,SD,SD
1,2021-10-21,,SD,SD,SD,SD,MOTO,MOTO,SD
2,2021-10-21,,8,CALLE,-58.472348611938,-34.679553784395,SD,SD,SD
1,2021-10-21,,1,CALLE,-58.384027368424,-34.619611707909,MOVIL,CAMIONETA,SD
1,2021-10-21,,1,CALLE,-58.374974836088,-34.615125970959,SD,SD,SD
2,2021-10-21,,15,CALLE,-58.449564062602,-34.602896908379,CICLISTA,MOTO,GRAVE
2,2021-10-21,,15,CALLE,-58.484746436691,-34.582472490422,PEATON,MOTO,SD
1,2021-10-21,,1,CALLE,-58.387808074969,-34.631319533662,PEATON,AUTO,SD
1,2021-10-21,,5,CALLE,-58.413941217598,-34.619662989142,SD,SD,SD
3,2021-10-21,,10,AVENIDA,-58.527847628111,-34.616115431589,SD,SD,SD
1,2021-10-21,,5,CALLE,-58.412546232728,-34.620641231384,SD,SD,SD
1,2021-10-21,,11,CALLE,-58.515140289171,-34.585658281918,MOTO,AUTO,GRAVE
1,2021-10-21,,1,AVENIDA,-58.384032320734,-34.599159406035,SD,SD,SD
1,2021-10-21,,10,CALLE,-58.500762792738,-34.62132386217,SD,SD,SD
1,2021-10-21,,10,CALLE,-58.496636511940,-34.637766557451,MOTO,CAMION,SD
1,2021-10-21,,11,AVENIDA,-58.464466123907,-34.615761088823,SD,SD,SD
1,2021-10-21,,11,CALLE,-58.503118286689,-34.609556837269,SD,SD,SD
1,2021-10-21,,11,CALLE,-58.503118286689,-34.609556837269,MOTO,MOTO,SD
1,2021-10-21,,2,AVENIDA,-58.393315301106,-34.595862425833,SD,SD,SD
1,2021-10-21,,1,AVENIDA,-58.382092717442,-34.599069467290,MOTO,AUTO,SD
1,2021-10-21,,15,CALLE,-58.482145285983,-34.580959722698,PEATON,AUTO,SD
1,2021-10-21,,SD,SD,SD,SD,PEATON,AUTO,SD
1,2021-10-21,,13,AVENIDA,-58.451769144361,-34.546161950293,SD,SD,SD
1,2021-10-21,,10,GRAL PAZ,-58.529913785089,-34.625715138994,PEATON,CAMION,SD
1,2021-10-21,,1,AVENIDA,-58.36949853916,-34.615813496802,SD,SD,SD
1,2021-10-21,,1,CALLE,-58.382597715234,-34.597948587829,SD,SD,SD
1,2021-10-21,,SD,SD,SD,SD,SD,SD,SD
1,2021-10-22,,5,AVENIDA,-58.418827276769,-34.625831630512,SD,SD,SD
1,2021-10-22,,5,AVENIDA,-58.428109218119,-34.602284078130,SD,SD,SD
1,2021-10-22,,12,CALLE,-58.491973260959,-34.566478766179,SD,SD,SD
1,2021-10-22,,5,AVENIDA,-58.413185929676,-34.604136838533,SD,SD,SD
1,2021-10-22,,9,CALLE,-58.489254470283,-34.644333914643,MOTO,MOVIL,SD
1,2021-10-22,,7,AVENIDA,-58.466218289626,-34.635140082346,SD,SD,SD
1,2021-10-22,,15,AVENIDA,-58.450768435285,-34.588690532901,PEATON,TRANSPORTE PUBLICO,GRAVE
